dataset,variant,removed_features,selector,lambda,model,k,selected_features,accuracy,balanced_accuracy,f1,auroc,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,dpd,dpr,equal_opportunity_difference,equalized_odds_difference
german_credit,original,[],ProxyRank_lambda1.0,1.0,random_forest,8,"['checking_status', 'savings_status', 'credit_history', 'duration', 'property_magnitude', 'other_payment_plans', 'foreign_worker', 'other_parties']",0.7366666666666667,0.6595238095238095,0.5153374233128835,0.7336507936507937,0.7036462330579747,0.4974128066072939,0.03617095377879498,0.8646938395682113,0.03116883116883118,0.03116883116883118
german_credit,original,[],ProxyRank_lambda1.0,1.0,gradient_boosting,8,"['checking_status', 'savings_status', 'credit_history', 'duration', 'property_magnitude', 'other_payment_plans', 'foreign_worker', 'other_parties']",0.74,0.665079365079365,0.524390243902439,0.750952380952381,0.7036462330579747,0.4974128066072939,0.028558634757948148,0.8885653271209474,0.1272727272727272,0.1272727272727272
german_credit,original,[],FairmRMR_lambda1.0,1.0,logistic_regression,8,"['checking_status', 'duration', 'other_payment_plans', 'savings_status', 'foreign_worker', 'other_parties', 'credit_history', 'property_magnitude']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579765,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
german_credit,original,[],FairmRMR_lambda1.0,1.0,random_forest,8,"['checking_status', 'duration', 'other_payment_plans', 'savings_status', 'foreign_worker', 'other_parties', 'credit_history', 'property_magnitude']",0.74,0.6619047619047619,0.5185185185185185,0.7293650793650793,0.7036462330579765,0.4974128066072939,0.041196079406935676,0.845896147403685,0.07792207792207789,0.07792207792207789
german_credit,original,[],FairmRMR_lambda1.0,1.0,gradient_boosting,8,"['checking_status', 'duration', 'other_payment_plans', 'savings_status', 'foreign_worker', 'other_parties', 'credit_history', 'property_magnitude']",0.74,0.665079365079365,0.524390243902439,0.7498941798941798,0.7036462330579765,0.4974128066072939,0.028558634757948148,0.8885653271209474,0.1272727272727272,0.1272727272727272
german_credit,original,[],FairCFS_lambda1.0,1.0,logistic_regression,8,"['checking_status', 'savings_status', 'duration', 'credit_history', 'other_payment_plans', 'property_magnitude', 'foreign_worker', 'other_parties']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579738,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
german_credit,original,[],FairCFS_lambda1.0,1.0,random_forest,8,"['checking_status', 'savings_status', 'duration', 'credit_history', 'other_payment_plans', 'property_magnitude', 'foreign_worker', 'other_parties']",0.7233333333333334,0.6468253968253969,0.49696969696969695,0.728915343915344,0.7036462330579738,0.4974128066072939,0.05597293397681474,0.8050597816669556,0.04935064935064937,0.04935064935064937
german_credit,original,[],FairCFS_lambda1.0,1.0,gradient_boosting,8,"['checking_status', 'savings_status', 'duration', 'credit_history', 'other_payment_plans', 'property_magnitude', 'foreign_worker', 'other_parties']",0.74,0.665079365079365,0.524390243902439,0.7518518518518518,0.7036462330579738,0.4974128066072939,0.028558634757948148,0.8885653271209474,0.1272727272727272,0.1272727272727272
german_credit,original,[],FairLasso_lambda1.0,1.0,logistic_regression,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'housing', 'savings_status']",0.7366666666666667,0.6309523809523809,0.45517241379310347,0.7516402116402116,0.8403780664201559,0.5586596348077019,0.0818448679038758,0.655569514237856,0.10129870129870128,0.10129870129870128
german_credit,original,[],FairLasso_lambda1.0,1.0,random_forest,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'housing', 'savings_status']",0.7033333333333334,0.6198412698412699,0.4539877300613497,0.7191798941798943,0.8403780664201559,0.5586596348077019,0.051097069505945586,0.8156855707106963,0.018181818181818132,0.05934343434343434
