dataset,model,selector,selector_family,selector_lambda,method_label,accuracy_mean,accuracy_std,accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,f1_mean,f1_std,f1_count,auroc_mean,auroc_std,auroc_count,dpd_mean,dpd_std,dpd_count,dpr_mean,dpr_std,dpr_count,equal_opportunity_difference_mean,equal_opportunity_difference_std,equal_opportunity_difference_count,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_count,joint_subset_mi_sensitive_mean,joint_subset_mi_sensitive_std,joint_subset_mi_sensitive_count,sensitive_attacker_balanced_accuracy_mean,sensitive_attacker_balanced_accuracy_std,sensitive_attacker_balanced_accuracy_count
Adult,random_forest,ProxyRank_k8_lambda2.0,ProxyRank,2.0,"ProxyRank, lambda=2",0.7826666666666667,0.013711309200802055,5,0.7307150193253514,0.016955435377805778,5,0.5866482184834032,0.028291640125315515,5,0.8275950598677688,0.007657625267508903,5,0.09203904116535463,0.020353384120444604,5,0.7045388681235248,0.055549146052460224,5,0.040223890026212114,0.02699656832918203,5,0.04429362956173803,0.022407827751387832,5,0.26302378698133405,0.010254962810042798,5,0.5564849757100319,0.019408302682178368,5
Adult,random_forest,SubsetFACMIM_k8_lambda0.0,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",0.7464000000000001,0.002521022720158551,5,0.7829592140705777,0.006600954696016527,5,0.6230807103038267,0.00861333323457544,5,0.8762233652293843,0.004584286764432085,5,0.4392425134849642,0.01107193098089209,5,0.22666435465292686,0.022804090563077316,5,0.26907278165893517,0.07258829664764124,5,0.371246400819697,0.010818297448626895,5,0.5883442850429316,0.007033753597360757,5,0.8505469191583195,0.013465602292155845,5
Adult,random_forest,SubsetFACMIM_k8_lambda0.5,Subset-aware FA-CMIM,0.5,"Subset-aware FA-CMIM, lambda=0.5",0.7801333333333333,0.011386151432527334,5,0.8155575285649009,0.009285116775605543,5,0.6639230290914997,0.013960858681326167,5,0.8989091603684857,0.005240079385749099,5,0.3827230532123378,0.037935701240667814,5,0.2798400687939461,0.0581986002854958,5,0.18682615943268402,0.054886080216066516,5,0.2922714626377277,0.02655234585412501,5,0.324137552840844,0.012010933987052205,5,0.737068455166934,0.01895432409839183,5
Adult,random_forest,SubsetFACMIM_k8_lambda1.0,Subset-aware FA-CMIM,1.0,"Subset-aware FA-CMIM, lambda=1",0.7758666666666667,0.012947758278730872,5,0.7473184278931009,0.024880552446025928,5,0.6014471903250505,0.03363803943343141,5,0.8466890113454155,0.011591843925268212,5,0.12581084902668346,0.025030636479415187,5,0.6496938043491047,0.06075228324903402,5,0.024845616968114048,0.022333997968023496,5,0.04487770640745239,0.01907661041250862,5,0.2506549922713933,0.014235153266239656,5,0.6077592177116264,0.019742945564642667,5
Adult,random_forest,SubsetFACMIM_k8_lambda2.0,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",0.7786666666666667,0.008781293248212967,5,0.7467149653873963,0.025662183744259316,5,0.6015950349614582,0.033442330166983114,5,0.8435156141864957,0.0176278415704061,5,0.11473577131058996,0.01742616763865611,5,0.6710304503118377,0.03951852100377964,5,0.024235213571086444,0.02120588089876418,5,0.0415108258227744,0.013856363406263575,5,0.2525064043139702,0.016934015000056212,5,0.5914562216686642,0.03238615550634377,5
Adult,random_forest,mRMR_k8,mRMR,,mRMR,0.796,0.010055402085998907,5,0.8188388910315492,0.007863559257027558,5,0.6750425032524143,0.011577790312026623,5,0.9030098538049819,0.007197608089442475,5,0.3804536219886888,0.042258182469733944,5,0.24636097812692542,0.05372680581748942,5,0.223666182708466,0.049507040295727826,5,0.2865576929588765,0.03441157506362234,5,0.5629270813129003,0.037915209018427695,5,0.830582597137399,0.036525695427498575,5
German Credit,gradient_boosting,BasicFACMIM_k8_lambda0.0,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",0.7553333333333333,0.028635642126552726,5,0.6690476190476191,0.03328605869128695,5,0.5264690313409599,0.054395204922250015,5,0.7674814814814814,0.020312588977308126,5,0.05035698643699179,0.04950298754574427,5,0.8260926092648238,0.14559134008068914,5,0.07502850542056698,0.04153162604938768,5,0.08632293801637937,0.03577953740085054,5,0.4190508492850963,0.047505778421601697,5,0.6554319348042732,0.021895419216257286,5
German Credit,gradient_boosting,BasicFACMIM_k8_lambda0.5,Basic FA-CMIM,0.5,"Basic FA-CMIM, lambda=0.5",0.754,0.017857460314638494,5,0.6719047619047619,0.018068415096146945,5,0.5324059463419323,0.028404513197551173,5,0.7608359788359789,0.020669872718428142,5,0.05820732572867597,0.03910790181349745,5,0.802372844202823,0.09532583310036404,5,0.07899827564497057,0.015079141789071698,5,0.07899827564497057,0.015079141789071698,5,0.4177778209485067,0.05349518344375357,5,0.6467598562890389,0.0327952655492888,5
German Credit,gradient_boosting,BasicFACMIM_k8_lambda1.0,Basic FA-CMIM,1.0,"Basic FA-CMIM, lambda=1",0.754,0.019916492328386243,5,0.6706349206349207,0.021915398843625485,5,0.529674782250717,0.03575401293216559,5,0.7593015873015874,0.025431431724319484,5,0.05395711630556158,0.04810303363637474,5,0.8222118324938359,0.13430066132849894,5,0.06338269429010505,0.01754342085242841,5,0.07186942291559742,0.015083726270579356,5,0.4152317642753275,0.054269614483128566,5,0.6275320535890501,0.01596197194035836,5
German Credit,gradient_boosting,BasicFACMIM_k8_lambda2.0,Basic FA-CMIM,2.0,"Basic FA-CMIM, lambda=2",0.742,0.03051411331025547,5,0.6557142857142857,0.04207247583009793,5,0.5042746989991741,0.06889602518853907,5,0.7439312169312169,0.0321632341184427,5,0.07406365309179958,0.02310992995099579,5,0.7436032921798703,0.06284492441834098,5,0.0701282037259527,0.07107771967630393,5,0.07340288603289306,0.06754665968544796,5,0.39200455820988006,0.06636205923547207,5,0.6086304079904021,0.029940452006276257,5
German Credit,gradient_boosting,CMIM_k8,CMIM,,CMIM,0.7553333333333333,0.028635642126552726,5,0.6690476190476191,0.03328605869128695,5,0.5264690313409599,0.054395204922250015,5,0.7674814814814814,0.020312588977308126,5,0.05035698643699179,0.04950298754574427,5,0.8260926092648238,0.14559134008068914,5,0.07502850542056698,0.04153162604938768,5,0.08632293801637937,0.03577953740085054,5,0.4190508492850963,0.047505778421601697,5,0.6554319348042732,0.021895419216257286,5
German Credit,gradient_boosting,FairCFS_k8_lambda0.0,FairCFS-style,0.0,"FairCFS-style, lambda=0",0.7393333333333334,0.016227548592850794,5,0.6538095238095238,0.020752109237205135,5,0.5026941470614715,0.03363564541591369,5,0.7461005291005292,0.018724381077622084,5,0.055789982788840155,0.03733476502734374,5,0.8048866161440277,0.10050489964648718,5,0.04009176204125644,0.024534467720696895,5,0.07298830051131658,0.034862387300480774,5,0.4126276232458981,0.05546116608056083,5,0.6776823612961939,0.042765578215048415,5
German Credit,gradient_boosting,FairCFS_k8_lambda0.5,FairCFS-style,0.5,"FairCFS-style, lambda=0.5",0.7313333333333334,0.01757523510195208,5,0.6455555555555555,0.022445028168696413,5,0.4898312687296095,0.03660763209191449,5,0.7415608465608466,0.012968387807762476,5,0.06608948859937683,0.030792341398602655,5,0.7729786253492008,0.08601107564226385,5,0.031193599474096466,0.022644263968145756,5,0.07697248042277058,0.03749136911814538,5,0.40704823486561265,0.04696523215615213,5,0.6423511805640001,0.03286350220823679,5
German Credit,gradient_boosting,FairCFS_k8_lambda1.0,FairCFS-style,1.0,"FairCFS-style, lambda=1",0.7326666666666666,0.017061978522759622,5,0.6458730158730159,0.022840050928792394,5,0.48968831158341297,0.03765441087268639,5,0.7400952380952381,0.014961722013604744,5,0.054262839843070274,0.03366553122537611,5,0.806648367579508,0.10753018403382357,5,0.04263598464734384,0.01726648106188403,5,0.0633820659773238,0.03587992239476366,5,0.40195612151925414,0.0484602720310138,5,0.6507161791856527,0.027787873217660606,5
German Credit,gradient_boosting,FairCFS_k8_lambda2.0,FairCFS-style,2.0,"FairCFS-style, lambda=2",0.7353333333333334,0.015383974345619125,5,0.6528571428571428,0.023694164983611415,5,0.5014615398798062,0.039797070144639374,5,0.7423650793650794,0.016302764898416876,5,0.05347917324236153,0.0207951351873569,5,0.8043924521170525,0.07925240641562625,5,0.07988324943925267,0.040383260050007704,5,0.0842894389943784,0.0415832452677559,5,0.38356449199637827,0.04826759705548486,5,0.6296177656306975,0.031280006315166316,5
German Credit,gradient_boosting,FairLasso_k8_lambda0.0,FairLasso-style,0.0,"FairLasso-style, lambda=0",0.752,0.023990738953928788,5,0.6660317460317461,0.02534965858200537,5,0.5220706460912419,0.04012279657879799,5,0.7693597883597885,0.00938169989591052,5,0.06543532436635434,0.0591558762048109,5,0.7867986880002492,0.17923806624130498,5,0.12087955362115119,0.06983602839373161,5,0.13274604499059012,0.057945570739960206,5,0.4208992417665895,0.05519184450060625,5,0.6611781691684633,0.02906210865433774,5
German Credit,gradient_boosting,FairLasso_k8_lambda0.5,FairLasso-style,0.5,"FairLasso-style, lambda=0.5",0.752,0.023990738953928788,5,0.6660317460317461,0.02534965858200537,5,0.5220706460912419,0.04012279657879799,5,0.7693597883597885,0.00938169989591052,5,0.06543532436635434,0.0591558762048109,5,0.7867986880002492,0.17923806624130498,5,0.12087955362115119,0.06983602839373161,5,0.13274604499059012,0.057945570739960206,5,0.4208992417665895,0.05519184450060625,5,0.6611781691684633,0.02906210865433774,5
German Credit,gradient_boosting,FairLasso_k8_lambda1.0,FairLasso-style,1.0,"FairLasso-style, lambda=1",0.752,0.023990738953928788,5,0.6660317460317461,0.02534965858200537,5,0.5220706460912419,0.04012279657879799,5,0.7693597883597885,0.00938169989591052,5,0.06543532436635434,0.0591558762048109,5,0.7867986880002492,0.17923806624130498,5,0.12087955362115119,0.06983602839373161,5,0.13274604499059012,0.057945570739960206,5,0.4208992417665895,0.05519184450060625,5,0.6611781691684633,0.02906210865433774,5
German Credit,gradient_boosting,FairLasso_k8_lambda2.0,FairLasso-style,2.0,"FairLasso-style, lambda=2",0.7526666666666667,0.024198255217175377,5,0.665873015873016,0.024326400196816055,5,0.521633992842746,0.03823101174757587,5,0.7706560846560847,0.011747929323818764,5,0.061550831508477455,0.06097961399931155,5,0.797897124840131,0.18165125113955338,5,0.11821288695448454,0.07076283627061741,5,0.13113200990287083,0.05922281291077841,5,0.41847548514019267,0.05870807458255786,5,0.6563174148780513,0.03537993240902621,5
German Credit,gradient_boosting,FairmRMR_k8_lambda0.0,fair-mRMR,0.0,"fair-mRMR, lambda=0",0.7213333333333333,0.025560386016907757,5,0.632063492063492,0.028203093129675137,5,0.4681139960781291,0.044554228557603846,5,0.729989417989418,0.01862317930194056,5,0.07139543021897203,0.05517794364867642,5,0.7687847398600491,0.14441563568594473,5,0.05388097089155027,0.04282195558644122,5,0.10437342644466056,0.03751820364643277,5,0.3716961143338992,0.05646926077784709,5,0.7125484286022885,0.0158929122320359,5
German Credit,gradient_boosting,FairmRMR_k8_lambda0.5,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",0.734,0.02046677524401164,5,0.65,0.030824930930061004,5,0.4956825981598749,0.051120452519780674,5,0.7350529100529102,0.021467320768510885,5,0.029639651277028868,0.027226286113012206,5,0.8951157715821024,0.06433215220047958,5,0.06471631535352262,0.045331707082448096,5,0.08113936080769983,0.028623097684723466,5,0.352654969701344,0.06865264476221247,5,0.6373587461930893,0.02407580998112619,5
German Credit,gradient_boosting,FairmRMR_k8_lambda1.0,fair-mRMR,1.0,"fair-mRMR, lambda=1",0.7413333333333333,0.03193743884534263,5,0.6584126984126983,0.04220401803527708,5,0.5091480972871525,0.06787381840072648,5,0.7388518518518519,0.019382939114442912,5,0.05217405961384343,0.04263253815614375,5,0.820925152363916,0.11648702957920552,5,0.03320341616741505,0.035327389616193854,5,0.07000804265198733,0.03468060820108655,5,0.3663655322282581,0.04252140710650355,5,0.6246669752613124,0.025857040360189914,5
German Credit,gradient_boosting,FairmRMR_k8_lambda2.0,fair-mRMR,2.0,"fair-mRMR, lambda=2",0.7266666666666667,0.022236106773543863,5,0.6422222222222222,0.018334879341122347,5,0.48563445535803484,0.03052971546596538,5,0.7304126984126984,0.016196673780087947,5,0.05813492716025363,0.05463125110859772,5,0.8079679105252854,0.12687898047875606,5,0.06724121559602832,0.051867963003105075,5,0.10758585471324697,0.05379484385384453,5,0.3737471654440087,0.043996242658570196,5,0.6102243753480747,0.02342657906851771,5
German Credit,gradient_boosting,ProxyRank_k8_lambda0.0,ProxyRank,0.0,"ProxyRank, lambda=0",0.7433333333333334,0.026977356760397767,5,0.6566666666666666,0.03361839560499081,5,0.5066433667343454,0.055431428951228524,5,0.7591058201058201,0.017812529023028757,5,0.0714342419010255,0.0621252931408708,5,0.7742300080086074,0.16454985990985144,5,0.08699689719619018,0.042406526351158276,5,0.11186456891512117,0.03193985368353494,5,0.41662709265869957,0.05044573883841915,5,0.6782748146465319,0.034143164248601816,5
German Credit,gradient_boosting,ProxyRank_k8_lambda0.5,ProxyRank,0.5,"ProxyRank, lambda=0.5",0.7493333333333333,0.019635568633364228,5,0.6692063492063492,0.013106056137640808,5,0.529284412639315,0.01927436949079105,5,0.7564867724867724,0.020496068240106403,5,0.07505466641490126,0.06844008472677646,5,0.7754000569781054,0.17000134020218136,5,0.108659578964354,0.05397303566262008,5,0.10961212148100016,0.05301378388160416,5,0.4146564001304238,0.047999855418894975,5,0.6326204953653864,0.025146443725219094,5
German Credit,gradient_boosting,ProxyRank_k8_lambda1.0,ProxyRank,1.0,"ProxyRank, lambda=1",0.7446666666666666,0.02387467277262663,5,0.6595238095238095,0.025078611602103163,5,0.5122511917706628,0.03987735104564127,5,0.7519047619047619,0.02267144832208617,5,0.0712455160219512,0.058818884420557487,5,0.7722581753318083,0.14633482891251245,5,0.10157565348880886,0.06016093322990066,5,0.10222426728635883,0.05952490907332631,5,0.39148727842122655,0.06334180233670397,5,0.6294908285089231,0.027139619129839306,5
German Credit,gradient_boosting,ProxyRank_k8_lambda2.0,ProxyRank,2.0,"ProxyRank, lambda=2",0.7373333333333333,0.03243797500187428,5,0.6568253968253968,0.041470057680830376,5,0.5084397414212409,0.06509194102185788,5,0.7380952380952381,0.029593414895909234,5,0.0485110750462048,0.02565290482202876,5,0.8252362145247037,0.08985476964902228,5,0.04230167514722115,0.028024259728255514,5,0.05491636995932934,0.020305589511455644,5,0.36676051197012904,0.04723691345508222,5,0.6133156213487666,0.03039648899658062,5
German Credit,gradient_boosting,SubsetFACMIM_k8_lambda0.0,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",0.7553333333333333,0.028635642126552726,5,0.6690476190476191,0.03328605869128695,5,0.5264690313409599,0.054395204922250015,5,0.7674814814814814,0.020312588977308126,5,0.05035698643699179,0.04950298754574427,5,0.8260926092648238,0.14559134008068914,5,0.07502850542056698,0.04153162604938768,5,0.08632293801637937,0.03577953740085054,5,0.4190508492850963,0.047505778421601697,5,0.6554319348042732,0.021895419216257286,5
German Credit,gradient_boosting,SubsetFACMIM_k8_lambda0.5,Subset-aware FA-CMIM,0.5,"Subset-aware FA-CMIM, lambda=0.5",0.7186666666666667,0.023874672772626625,5,0.6288888888888888,0.02301997774016016,5,0.462279309140747,0.03828409569407544,5,0.7212804232804233,0.030074307486183255,5,0.0617289225245989,0.06104979215141324,5,0.8049562546844451,0.136798267381334,5,0.03484398154071415,0.020323575932487563,5,0.09355698498622225,0.08178478359558723,5,0.23276025241696688,0.024431482950626474,5,0.6492130459758652,0.02041411107408045,5
German Credit,gradient_boosting,SubsetFACMIM_k8_lambda1.0,Subset-aware FA-CMIM,1.0,"Subset-aware FA-CMIM, lambda=1",0.7193333333333334,0.021525179054617257,5,0.6306349206349207,0.02884896072033596,5,0.4652067383574912,0.048544821692662735,5,0.7277989417989417,0.030207791014903028,5,0.04481242014460628,0.027459812801989565,5,0.8326263834045031,0.09349893819496295,5,0.08086862527922027,0.06711325669102453,5,0.0969349418489167,0.05182539223379171,5,0.22885295611072717,0.03515187873978843,5,0.6548527404848559,0.03598644954469542,5
German Credit,gradient_boosting,SubsetFACMIM_k8_lambda2.0,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",0.708,0.018944362984510448,5,0.6136507936507936,0.024522396836077025,5,0.43492479651211696,0.044839682083632586,5,0.7165449735449736,0.018031896237916737,5,0.1025337630639429,0.03583716286100574,5,0.6697956947917804,0.03642423920235612,5,0.04582967132942439,0.006806180919186642,5,0.12135518791831368,0.06917719828141128,5,0.2234692925429028,0.01615327927718798,5,0.6638162769761621,0.02600529686886017,5
German Credit,gradient_boosting,mRMR_k8,mRMR,,mRMR,0.7213333333333333,0.025560386016907757,5,0.632063492063492,0.028203093129675137,5,0.4681139960781291,0.044554228557603846,5,0.729989417989418,0.01862317930194056,5,0.07139543021897203,0.05517794364867642,5,0.7687847398600491,0.14441563568594473,5,0.05388097089155027,0.04282195558644122,5,0.10437342644466056,0.03751820364643277,5,0.3716961143338992,0.05646926077784709,5,0.7125484286022885,0.0158929122320359,5
German Credit,logistic_regression,BasicFACMIM_k8_lambda0.0,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",0.6933333333333334,0.018856180831641263,5,0.6895238095238095,0.013308745280161604,5,0.5707677810541194,0.015607710539748255,5,0.7492804232804233,0.019330230012471205,5,0.18437266713109196,0.07324077624384817,5,0.6875398308383399,0.10751926220332948,5,0.09412191012266394,0.027124205293273376,5,0.2114765336910159,0.07467722168932583,5,0.4190508492850963,0.047505778421601697,5,0.6554319348042732,0.021895419216257286,5
German Credit,logistic_regression,BasicFACMIM_k8_lambda0.5,Basic FA-CMIM,0.5,"Basic FA-CMIM, lambda=0.5",0.6926666666666665,0.01278019300845385,5,0.6884126984126985,0.01415949531707128,5,0.5692345163874667,0.017256526338271478,5,0.744899470899471,0.020890648462689756,5,0.16167522090702974,0.07840749960662004,5,0.7183035619711848,0.11373852773334299,5,0.07852297964138051,0.04377182461371289,5,0.1985721256690267,0.06973800405321624,5,0.4177778209485067,0.05349518344375357,5,0.6467598562890389,0.0327952655492888,5
German Credit,logistic_regression,BasicFACMIM_k8_lambda1.0,Basic FA-CMIM,1.0,"Basic FA-CMIM, lambda=1",0.7006666666666665,0.018767584347012364,5,0.6966666666666667,0.02084296829356294,5,0.5789957168755105,0.025329462891774613,5,0.7452751322751323,0.0265085279111123,5,0.1465449103059949,0.09080695917001083,5,0.7441485431416192,0.14907065222747806,5,0.1015042920393964,0.08217085647376787,5,0.21053481487664163,0.04318983684333159,5,0.4152317642753275,0.054269614483128566,5,0.6275320535890501,0.01596197194035836,5
German Credit,logistic_regression,BasicFACMIM_k8_lambda2.0,Basic FA-CMIM,2.0,"Basic FA-CMIM, lambda=2",0.682,0.019663841605003504,5,0.6884126984126985,0.01608587436210563,5,0.5706024523451795,0.01842337813373516,5,0.7383809523809524,0.017961018666545366,5,0.14758038301502321,0.09224738787121776,5,0.7549689815787752,0.13663175152280285,5,0.06926035679205596,0.05527639159333612,5,0.19343187554213107,0.0654473726934344,5,0.39200455820988006,0.06636205923547207,5,0.6086304079904021,0.029940452006276257,5
German Credit,logistic_regression,CMIM_k8,CMIM,,CMIM,0.6933333333333334,0.018856180831641263,5,0.6895238095238095,0.013308745280161604,5,0.5707677810541194,0.015607710539748255,5,0.7492804232804233,0.019330230012471205,5,0.18437266713109196,0.07324077624384817,5,0.6875398308383399,0.10751926220332948,5,0.09412191012266394,0.027124205293273376,5,0.2114765336910159,0.07467722168932583,5,0.4190508492850963,0.047505778421601697,5,0.6554319348042732,0.021895419216257286,5
German Credit,logistic_regression,FairCFS_k8_lambda0.0,FairCFS-style,0.0,"FairCFS-style, lambda=0",0.6933333333333334,0.012472191289246454,5,0.681904761904762,0.011368891796488834,5,0.5609356171927306,0.01421065167228272,5,0.7444814814814815,0.02299999147986108,5,0.16618675046519518,0.07406524192978056,5,0.7021105104396356,0.11393781712507278,5,0.08258351244727995,0.032985315441565105,5,0.20593046451217076,0.06896268343038653,5,0.4126276232458981,0.05546116608056083,5,0.6776823612961939,0.042765578215048415,5
German Credit,logistic_regression,FairCFS_k8_lambda0.5,FairCFS-style,0.5,"FairCFS-style, lambda=0.5",0.6866666666666668,0.011303883305208753,5,0.6796825396825398,0.008632206622970574,5,0.5590029429870902,0.010511218392102471,5,0.7405978835978837,0.01739112271200325,5,0.1582049398607778,0.06871669960419222,5,0.7196097838439128,0.10978036762518152,5,0.0717707270591521,0.05496423217778197,5,0.1886819595130115,0.05457190915267847,5,0.40704823486561265,0.04696523215615213,5,0.6423511805640001,0.03286350220823679,5
German Credit,logistic_regression,FairCFS_k8_lambda1.0,FairCFS-style,1.0,"FairCFS-style, lambda=1",0.6933333333333334,0.008498365855987938,5,0.6882539682539683,0.009645388001536049,5,0.5690658422313317,0.012134733560408529,5,0.7398042328042328,0.019448678587334112,5,0.14924623237545434,0.06833555318921707,5,0.7322359297019978,0.11012255355809548,5,0.07742660086571085,0.056598715776957416,5,0.17078722267090624,0.04284887170438271,5,0.40195612151925414,0.0484602720310138,5,0.6507161791856527,0.027787873217660606,5
German Credit,logistic_regression,FairCFS_k8_lambda2.0,FairCFS-style,2.0,"FairCFS-style, lambda=2",0.6973333333333332,0.02542964149701419,5,0.6968253968253968,0.014307743156603093,5,0.5799615142194288,0.016508326258967847,5,0.7471375661375661,0.019463766809508818,5,0.13755983506475652,0.050046315967324354,5,0.7483419757302714,0.0799302675788545,5,0.03963839181275688,0.04226493629181376,5,0.16966951714516237,0.05223572909380996,5,0.38356449199637827,0.04826759705548486,5,0.6296177656306975,0.031280006315166316,5
German Credit,logistic_regression,FairLasso_k8_lambda0.0,FairLasso-style,0.0,"FairLasso-style, lambda=0",0.692,0.025668831077571227,5,0.6860317460317461,0.019941019103404307,5,0.5669823876834335,0.023367038960643873,5,0.7494074074074074,0.02776440595257308,5,0.19438837610971188,0.07529794422125052,5,0.6728109874340886,0.10149375596073333,5,0.0954099830748995,0.04891418583920605,5,0.23016510090051656,0.06290294124545857,5,0.4208992417665895,0.05519184450060625,5,0.6611781691684633,0.02906210865433774,5
German Credit,logistic_regression,FairLasso_k8_lambda0.5,FairLasso-style,0.5,"FairLasso-style, lambda=0.5",0.692,0.025668831077571227,5,0.6860317460317461,0.019941019103404307,5,0.5669823876834335,0.023367038960643873,5,0.7494074074074074,0.02776440595257308,5,0.19438837610971188,0.07529794422125052,5,0.6728109874340886,0.10149375596073333,5,0.0954099830748995,0.04891418583920605,5,0.23016510090051656,0.06290294124545857,5,0.4208992417665895,0.05519184450060625,5,0.6611781691684633,0.02906210865433774,5
German Credit,logistic_regression,FairLasso_k8_lambda1.0,FairLasso-style,1.0,"FairLasso-style, lambda=1",0.692,0.025668831077571227,5,0.6860317460317461,0.019941019103404307,5,0.5669823876834335,0.023367038960643873,5,0.7494074074074074,0.02776440595257308,5,0.19438837610971188,0.07529794422125052,5,0.6728109874340886,0.10149375596073333,5,0.0954099830748995,0.04891418583920605,5,0.23016510090051656,0.06290294124545857,5,0.4208992417665895,0.05519184450060625,5,0.6611781691684633,0.02906210865433774,5
German Credit,logistic_regression,FairLasso_k8_lambda2.0,FairLasso-style,2.0,"FairLasso-style, lambda=2",0.6953333333333334,0.028925190866555487,5,0.6890476190476191,0.020993526219029824,5,0.570694015127585,0.02430088500576945,5,0.750031746031746,0.027550610541428187,5,0.1966697449310047,0.0764903565840774,5,0.6687914328441918,0.1049601857071699,5,0.10874331640823283,0.03787462249806973,5,0.2242656811713096,0.060024250132974126,5,0.41847548514019267,0.05870807458255786,5,0.6563174148780513,0.03537993240902621,5
German Credit,logistic_regression,FairmRMR_k8_lambda0.0,fair-mRMR,0.0,"fair-mRMR, lambda=0",0.6846666666666666,0.023640830968662856,5,0.6858730158730159,0.019386859986497373,5,0.5672599027044416,0.02227756473191234,5,0.7427460317460317,0.01293994825549771,5,0.1883012864819237,0.06812855080187517,5,0.6872186424101656,0.06934413677470304,5,0.04619134568220891,0.01955701019704659,5,0.23472672387536714,0.12536526204202644,5,0.3716961143338992,0.05646926077784709,5,0.7125484286022885,0.0158929122320359,5
German Credit,logistic_regression,FairmRMR_k8_lambda0.5,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",0.6946666666666667,0.025011108643072117,5,0.6942857142857143,0.023472482186701914,5,0.5767769198443116,0.027119234027260873,5,0.749904761904762,0.022987618733665546,5,0.14114876130628257,0.06417538686754186,5,0.7467383321638328,0.0928298962438015,5,0.048262302148996,0.042202628087666914,5,0.17090872430876863,0.05565936335300271,5,0.352654969701344,0.06865264476221247,5,0.6373587461930893,0.02407580998112619,5
German Credit,logistic_regression,FairmRMR_k8_lambda1.0,fair-mRMR,1.0,"fair-mRMR, lambda=1",0.6940000000000001,0.019635568633364207,5,0.7007936507936507,0.02175674628868695,5,0.5842722423184792,0.024432166378722416,5,0.7554444444444444,0.015007981042596765,5,0.14758674607651812,0.05240377475397465,5,0.7410468403006545,0.07935667765741079,5,0.03814712245722616,0.018657606575210105,5,0.15117915329072737,0.05523469048212602,5,0.3663655322282581,0.04252140710650355,5,0.6246669752613124,0.025857040360189914,5
German Credit,logistic_regression,FairmRMR_k8_lambda2.0,fair-mRMR,2.0,"fair-mRMR, lambda=2",0.6900000000000001,0.017480147469502567,5,0.703015873015873,0.011949650819120857,5,0.5871412101321216,0.013740839398482765,5,0.7517671957671958,0.0173048776865701,5,0.1512797916406183,0.05230876669961884,5,0.7428777952016974,0.07470568182101499,5,0.02871863126000005,0.02083019491080063,5,0.16162609567386899,0.06344751428307759,5,0.3737471654440087,0.043996242658570196,5,0.6102243753480747,0.02342657906851771,5
German Credit,logistic_regression,ProxyRank_k8_lambda0.0,ProxyRank,0.0,"ProxyRank, lambda=0",0.6873333333333334,0.01534781924429515,5,0.6801587301587302,0.013421852797847394,5,0.5594334230303495,0.016681659224661513,5,0.7449365079365079,0.022384717058634825,5,0.18980493047316094,0.07752138127599516,5,0.6791129372151106,0.11363955137611106,5,0.08345524345599727,0.015694323104381333,5,0.2380621825408261,0.085500890431754,5,0.41662709265869957,0.05044573883841915,5,0.6782748146465319,0.034143164248601816,5
German Credit,logistic_regression,ProxyRank_k8_lambda0.5,ProxyRank,0.5,"ProxyRank, lambda=0.5",0.6946666666666667,0.016431676725155005,5,0.6892063492063493,0.016766518725238315,5,0.5702595605704056,0.02021417943349077,5,0.7434761904761905,0.026092808646892333,5,0.1565280704531695,0.08721559925590995,5,0.7271006310386954,0.13524613165006721,5,0.10356243422126814,0.0687198462789852,5,0.21138959317795852,0.04272902650165408,5,0.4146564001304238,0.047999855418894975,5,0.6326204953653864,0.025146443725219094,5
German Credit,logistic_regression,ProxyRank_k8_lambda1.0,ProxyRank,1.0,"ProxyRank, lambda=1",0.702,0.019804601036683918,5,0.696984126984127,0.01332057212447555,5,0.5797896029012963,0.01564294274910658,5,0.738915343915344,0.020093894402446105,5,0.16020050952146475,0.05574617673526384,5,0.7119356210734038,0.0730258571747414,5,0.06225264299268094,0.06970619379075689,5,0.18286215913143336,0.047584208876090946,5,0.39148727842122655,0.06334180233670397,5,0.6294908285089231,0.027139619129839306,5
German Credit,logistic_regression,ProxyRank_k8_lambda2.0,ProxyRank,2.0,"ProxyRank, lambda=2",0.6966666666666667,0.022484562605386702,5,0.7065079365079365,0.011520245196293131,5,0.5913143857307184,0.012967750365289604,5,0.7472962962962962,0.01768041492020229,5,0.1562468480017453,0.073938828654281,5,0.7350935038251739,0.0984785946435022,5,0.03531929543600669,0.02344252045318949,5,0.17585764962461084,0.08797286832054577,5,0.36676051197012904,0.04723691345508222,5,0.6133156213487666,0.03039648899658062,5
