dataset_key,selector_family,model,n_configs,best_accuracy,mean_accuracy,lowest_dpd,lowest_equal_opportunity_difference,lowest_equalized_odds_difference,lowest_joint_subset_mi_sensitive,mean_joint_subset_mi_sensitive,lowest_sensitive_attacker_balanced_accuracy,mean_sensitive_attacker_balanced_accuracy,best_tradeoff_accuracy_joint_mi
compas,fair-mRMR,gradient_boosting,4,0.6813333333333333,0.6813333333333333,0.1995402646614433,0.2374254728163756,0.2374254728163756,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
compas,CMIM,gradient_boosting,1,0.6813333333333333,0.6813333333333333,0.2073144408920931,0.2520655308458503,0.2520655308458503,0.5445003816101089,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.75
compas,mRMR,gradient_boosting,1,0.6813333333333333,0.6813333333333333,0.1995402646614433,0.2374254728163756,0.2374254728163756,0.5445003816101089,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.75
compas,BasicFA-CMIM,logistic_regression,4,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101088,0.5445003816101088,0.6532411156883762,0.6532411156883762,1.0
compas,FairCFS-style,logistic_regression,4,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
compas,FairLasso-style,logistic_regression,4,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
compas,ProxyRank,logistic_regression,4,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101088,0.5445003816101088,0.6532411156883762,0.6532411156883762,1.0
compas,SubsetFA-CMIM,logistic_regression,4,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
compas,fair-mRMR,logistic_regression,4,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
compas,CMIM,logistic_regression,1,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101089,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.75
compas,mRMR,logistic_regression,1,0.6673333333333333,0.6673333333333333,0.2055157171557657,0.2306936999097712,0.2306936999097712,0.5445003816101089,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.75
compas,SubsetFA-CMIM,random_forest,4,0.6486666666666666,0.6431666666666667,0.180481172435804,0.1390938202147797,0.1629656023720746,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.5
compas,FairCFS-style,random_forest,4,0.648,0.644,0.1776493355791244,0.1467367266422519,0.154369376821369,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.7083333333333374
compas,fair-mRMR,random_forest,4,0.648,0.6458333333333334,0.180481172435804,0.1445340834704457,0.1617184815667909,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.7083333333333374
compas,FairLasso-style,random_forest,4,0.646,0.6426666666666667,0.1827208140931388,0.1427206623852237,0.1591741414999203,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.5833333333333357
compas,ProxyRank,random_forest,4,0.646,0.6433333333333333,0.180481172435804,0.1445340834704457,0.1591741414999203,0.5445003816101088,0.5445003816101088,0.6532411156883762,0.6532411156883762,0.8333333333333357
compas,BasicFA-CMIM,random_forest,4,0.6413333333333333,0.6411666666666667,0.180481172435804,0.1445340834704457,0.1629656023720746,0.5445003816101088,0.5445003816101088,0.6532411156883762,0.6532411156883762,0.5416666666666626
compas,mRMR,random_forest,1,0.6466666666666666,0.6466666666666666,0.1848958861804516,0.1533446561576703,0.1617184815667909,0.5445003816101089,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.6249999999999982
compas,CMIM,random_forest,1,0.6413333333333333,0.6413333333333333,0.1926700624111014,0.1591741414999203,0.173108003206882,0.5445003816101089,0.5445003816101089,0.6532411156883762,0.6532411156883762,0.29166666666666263
german_credit,SubsetFA-CMIM,gradient_boosting,4,0.74,0.7266666666666667,0.0339686335185315,0.01036866359447,0.0373040187421157,0.2463354356087482,0.3224122631397418,0.6647091919262957,0.6833022716084113,0.6785348410906069
german_credit,ProxyRank,gradient_boosting,4,0.7633333333333333,0.7341666666666666,0.0011252549405724,0.0230414746543778,0.0587557603686635,0.4246876955820409,0.4565985238883679,0.5950137140445881,0.6309427526548983,0.5938637154523996
german_credit,fair-mRMR,gradient_boosting,4,0.7333333333333333,0.715,0.0097756522962233,0.0092165898617511,0.0652369796359704,0.4246876955820409,0.43415513849329757,0.5950137140445881,0.631241648498488,0.35889472403743716
german_credit,FairCFS-style,gradient_boosting,4,0.7366666666666667,0.7275,0.0244742949574512,0.042626728110599,0.042626728110599,0.4414274599177576,0.4609512609185528,0.6162880652647866,0.6633289964132498,0.35889472403743716
german_credit,mRMR,gradient_boosting,1,0.72,0.72,0.0260215205007384,0.0092165898617511,0.0652369796359704,0.4458177028913508,0.4458177028913508,0.7186511006399887,0.7186511006399887,0.23898239618867925
german_credit,BasicFA-CMIM,gradient_boosting,4,0.7533333333333333,0.7383333333333333,0.0042197060271468,0.0218894009216589,0.0218894009216589,0.4865046117097847,0.4876598570107179,0.6176594697236093,0.6434348407060975,0.4259304494138341
german_credit,CMIM,gradient_boosting,1,0.74,0.74,0.0343202756874604,0.074884792626728,0.074884792626728,0.4865046117097847,0.4865046117097847,0.6647091919262957,0.6647091919262957,0.32408312104989057
german_credit,FairLasso-style,gradient_boosting,4,0.7466666666666667,0.7466666666666667,0.0040790491595752,0.0944700460829492,0.0944700460829492,0.4957465741172506,0.4957465741172506,0.6539841057739644,0.6539841057739644,0.3611111111111115
german_credit,SubsetFA-CMIM,logistic_regression,4,0.71,0.6933333333333334,0.0547858499191222,0.0080645161290322,0.0673995314471075,0.2463354356087482,0.3224122631397418,0.6647091919262957,0.6833022716084113,0.7194705136052273
german_credit,ProxyRank,logistic_regression,4,0.72,0.7108333333333333,0.0295379421900274,0.0599078341013824,0.0599078341013824,0.4246876955820409,0.4565985238883679,0.5950137140445881,0.6309427526548983,0.45381609549756585
german_credit,fair-mRMR,logistic_regression,4,0.7133333333333334,0.7041666666666667,0.0551374920880511,0.0472350230414746,0.0599078341013824,0.4246876955820409,0.43415513849329757,0.5950137140445881,0.631241648498488,0.45099998719533285
german_credit,FairCFS-style,logistic_regression,4,0.7133333333333334,0.7041666666666666,0.0381883395456782,0.0990783410138248,0.0990783410138248,0.4414274599177576,0.4609512609185528,0.6162880652647866,0.6633289964132498,0.45099998719533285
german_credit,mRMR,logistic_regression,1,0.6966666666666667,0.6966666666666667,0.1187847246641817,0.0472350230414746,0.091007388718688,0.4458177028913508,0.4458177028913508,0.7186511006399887,0.7186511006399887,0.3106198230892643
german_credit,BasicFA-CMIM,logistic_regression,4,0.7333333333333333,0.7141666666666666,0.0084394120542936,0.1025345622119816,0.1025345622119816,0.4865046117097847,0.4876598570107179,0.6176594697236093,0.6434348407060975,0.5092637827471675
german_credit,CMIM,logistic_regression,1,0.71,0.71,0.0547858499191222,0.1025345622119816,0.1025345622119816,0.4865046117097847,0.4865046117097847,0.6647091919262957,0.6647091919262957,0.33431703917854544
german_credit,FairLasso-style,logistic_regression,4,0.73,0.73,0.0713833602925662,0.1186635944700461,0.1186635944700461,0.4957465741172506,0.4957465741172506,0.6539841057739644,0.6539841057739644,0.47368421052631604
german_credit,SubsetFA-CMIM,random_forest,4,0.7233333333333334,0.6941666666666666,0.0045713481960756,0.032258064516129,0.032258064516129,0.2463354356087482,0.3224122631397418,0.6647091919262957,0.6833022716084113,0.5859422484980144
german_credit,fair-mRMR,random_forest,4,0.7233333333333334,0.71,0.0180744074829453,0.0230414746543778,0.0230414746543778,0.4246876955820409,0.43415513849329757,0.5950137140445881,0.631241648498488,0.3681539832966971
german_credit,ProxyRank,random_forest,4,0.72,0.7116666666666667,0.0132217455517265,0.01036866359447,0.0172811059907833,0.4246876955820409,0.4565985238883679,0.5950137140445881,0.6309427526548983,0.33460445619314017
german_credit,FairCFS-style,random_forest,4,0.73,0.71,0.0180744074829453,0.0057603686635944,0.0057603686635944,0.4414274599177576,0.4609512609185528,0.6162880652647866,0.6633289964132498,0.4051910203337337
german_credit,mRMR,random_forest,1,0.7166666666666667,0.7166666666666667,0.0225754272452352,0.0714285714285714,0.0714285714285714,0.4458177028913508,0.4458177028913508,0.7186511006399887,0.7186511006399887,0.32231572952201293
german_credit,BasicFA-CMIM,random_forest,4,0.7666666666666667,0.7383333333333334,0.0045713481960756,0.0069124423963133,0.0299539170506912,0.4865046117097847,0.4876598570107179,0.6176594697236093,0.6434348407060975,0.5185275654943351
german_credit,CMIM,random_forest,1,0.7233333333333334,0.7233333333333334,0.0045713481960756,0.0622119815668202,0.0622119815668202,0.4865046117097847,0.4865046117097847,0.6647091919262957,0.6647091919262957,0.2777868247535945
german_credit,FairLasso-style,random_forest,4,0.7333333333333333,0.7333333333333333,0.0125184612138687,0.1336405529953917,0.1336405529953917,0.4957465741172506,0.4957465741172506,0.6539841057739644,0.6539841057739644,0.3148148148148144
