selector,model,k,lambda,selected_feature_count,selected_features,diagnostics_path,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,selection_rate_min,selection_rate_max,equalized_odds_difference,equalized_odds_ratio,tpr_min,tpr_max,fpr_min,fpr_max,equal_opportunity_difference,equal_opportunity_ratio,mean_selected_mi_sensitive,max_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,sensitive_attacker_auroc,sensitive_attacker_status,dataset_key,dataset,selector_family,k_value,lambda_value,lambda_values,selector_runtime_seconds,n_selected_features,accuracy_norm,joint_leakage_quality,attacker_leakage_quality,dpd_quality,eod_quality,eodd_quality,tradeoff_accuracy_joint_mi,tradeoff_accuracy_attacker,tradeoff_accuracy_dpd,pareto_accuracy_joint_mi
ProxyRank_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans,,0.7366666666666667,0.65,0.4968152866242038,0.7680423280423281,0.0384696532808214,0.8486860304287691,,,0.0587557603686635,,,,,,0.0587557603686635,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,ProxyRank,8.0,0.0,0.0|0.5|1.0|2.0,0.3264925479888916,8.0,0.5555555555555559,0.03705513098867008,0.43629124004550635,0.5731511254019293,0.6293103448275865,0.6952380952380954,0.296305343272113,0.49592339780053113,0.5643533404787426,False
FairmRMR_k8_lambda0.0,gradient_boosting,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.72,0.6349206349206349,0.475,0.7318518518518519,0.0260215205007384,0.8976486860304288,,,0.0652369796359704,,,,,,0.0092165898617511,,0.0216041468941198,,0.4458177028913508,0.7186511006399887,,,german_credit,German Credit,fair-mRMR,8.0,0.0,0.0|0.5|1.0|2.0,4.842973470687866,8.0,0.27777777777777707,0.20018701459958144,0.0,0.7154340836012861,1.0,0.6416600159616916,0.23898239618867925,0.13888888888888853,0.4966059306895316,False
FairCFS_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose,,0.7366666666666667,0.65,0.4968152866242038,0.768835978835979,0.0384696532808214,0.8486860304287691,,,0.0587557603686635,,,,,,0.0587557603686635,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,FairCFS-style,8.0,0.0,0.0|0.5|1.0|2.0,10.431975603103638,8.0,0.5555555555555559,0.03705513098867008,0.43629124004550635,0.5731511254019293,0.6293103448275865,0.6952380952380954,0.296305343272113,0.49592339780053113,0.5643533404787426,False
FairLasso_k8_lambda0.0,gradient_boosting,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,,,0.0944700460829492,,,,,,0.0944700460829492,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,0.0,0.0|0.5|1.0|2.0,0.2910387516021728,8.0,0.722222222222223,0.0,0.5230375426621159,0.9662379421221858,0.36206896551724166,0.40000000000000024,0.3611111111111115,0.6226298824421694,0.8442300821722044,False
BasicFACMIM_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.0343202756874604,0.8650069156293223,,,0.074884792626728,,,,,,0.074884792626728,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,BasicFA-CMIM,8.0,0.0,0.0|0.5|1.0|2.0,5.412459373474121,8.0,0.611111111111111,0.03705513098867008,0.43629124004550635,0.6205787781350482,0.5086206896551728,0.5619047619047622,0.32408312104989057,0.5237011755783088,0.6158449446230796,False
SubsetFACMIM_k8_lambda0.0,gradient_boosting,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.74,0.6555555555555556,0.5063291139240507,0.7694708994708994,0.0343202756874604,0.8650069156293223,,,0.074884792626728,,,,,,0.074884792626728,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,SubsetFA-CMIM,8.0,0.0,0.0|0.5|1.0|2.0,8.561937808990479,8.0,0.611111111111111,0.03705513098867008,0.43629124004550635,0.6205787781350482,0.5086206896551728,0.5619047619047622,0.32408312104989057,0.5237011755783088,0.6158449446230796,False
ProxyRank_k8_lambda0.5,gradient_boosting,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker,,0.7333333333333333,0.6603174603174603,0.5180722891566265,0.7515608465608467,0.0011252549405724,0.9955739972337484,,,0.1232718894009216,,,,,,0.1232718894009216,,0.0143158964898477,,0.4662765264156376,0.6647091919262957,,,german_credit,German Credit,ProxyRank,8.0,0.5,0.0|0.5|1.0|2.0,0.1911449432373047,8.0,0.49999999999999906,0.11815850678460527,0.43629124004550635,1.0,0.14655172413793094,0.16190476190476188,0.30907925339230213,0.46814562002275273,0.7499999999999996,False
FairmRMR_k8_lambda0.5,gradient_boosting,8,,,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history,,0.7333333333333333,0.6507936507936507,0.5,0.7383333333333334,0.0161755397707293,0.9316086827237584,,,0.1267281105990783,,,,,,0.1267281105990783,,0.0136744144804426,,0.4414274599177576,0.6162880652647866,,,german_credit,German Credit,fair-mRMR,8.0,0.5,0.0|0.5|1.0|2.0,1.906379461288452,8.0,0.49999999999999906,0.2177894480748752,0.8279294653014777,0.8279742765273306,0.12068965517241359,0.1333333333333332,0.35889472403743716,0.6639647326507384,0.6639871382636648,True
FairCFS_k8_lambda0.5,gradient_boosting,8,,,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker,,0.72,0.6349206349206349,0.475,0.7442857142857142,0.0260215205007384,0.8976486860304288,,,0.042626728110599,,,,,,0.042626728110599,,0.0178008412878426,,0.4579364860233345,0.6861593642309586,,,german_credit,German Credit,FairCFS-style,8.0,0.5,0.0|0.5|1.0|2.0,10.853280305862429,8.0,0.27777777777777707,0.15159743193517072,0.26279863481228627,0.7154340836012861,0.7500000000000002,0.8285714285714285,0.2146876048564739,0.2702882062950317,0.4966059306895316,False
FairLasso_k8_lambda0.5,gradient_boosting,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,,,0.0944700460829492,,,,,,0.0944700460829492,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,0.5,0.0|0.5|1.0|2.0,0.2739632129669189,8.0,0.722222222222223,0.0,0.5230375426621159,0.9662379421221858,0.36206896551724166,0.40000000000000024,0.3611111111111115,0.6226298824421694,0.8442300821722044,False
BasicFACMIM_k8_lambda0.5,gradient_boosting,8,,,checking_status|duration|purpose|property_magnitude|credit_history|other_payment_plans|savings_status|employment,,0.74,0.6555555555555556,0.5063291139240507,0.7685714285714286,0.0343202756874604,0.8650069156293223,,,0.074884792626728,,,,,,0.074884792626728,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,BasicFA-CMIM,8.0,0.5,0.0|0.5|1.0|2.0,6.416927576065064,8.0,0.611111111111111,0.03705513098867008,0.43629124004550635,0.6205787781350482,0.5086206896551728,0.5619047619047622,0.32408312104989057,0.5237011755783088,0.6158449446230796,False
SubsetFACMIM_k8_lambda0.5,gradient_boosting,8,,,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits,,0.73,0.6357142857142857,0.4705882352941176,0.7483597883597883,0.0339686335185315,0.8568464730290456,,,0.0373040187421157,,,,,,0.01036866359447,,0.0154513419099128,,0.2681276745417302,0.6699134960264435,,,german_credit,German Credit,SubsetFA-CMIM,8.0,0.5,0.0|0.5|1.0|2.0,6.022196292877197,8.0,0.44444444444444403,0.9126252377367697,0.3941979522184299,0.6245980707395498,0.9913793103448275,0.8725724926842238,0.6785348410906069,0.419321198331437,0.5345212575919969,True
ProxyRank_k8_lambda1.0,gradient_boosting,8,,,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount,,0.7633333333333333,0.6817460317460318,0.5477707006369427,0.7669576719576721,0.0037274069906463,0.9833647206528562,,,0.1232718894009216,,,,,,0.1232718894009216,,0.0117875617631894,,0.4489252618460084,0.5993389127224137,,,german_credit,German Credit,ProxyRank,8.0,1.0,0.0|0.5|1.0|2.0,0.2964558601379394,8.0,1.0,0.18772743090479926,0.9650170648464156,0.9702572347266875,0.14655172413793094,0.16190476190476188,0.5938637154523996,0.9825085324232078,0.9851286173633438,True
FairmRMR_k8_lambda1.0,gradient_boosting,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7033333333333334,0.6293650793650793,0.4733727810650887,0.7347089947089946,0.0097756522962233,0.9639522821576764,,,0.0664984681924671,,,,,,0.0230414746543778,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,fair-mRMR,8.0,1.0,0.0|0.5|1.0|2.0,1.862483024597168,8.0,0.0,0.28490659623362136,1.0,0.9011254019292604,0.8965517241379313,0.631231710561319,0.14245329811681068,0.5,0.4505627009646302,False
FairCFS_k8_lambda1.0,gradient_boosting,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment,,0.72,0.6349206349206349,0.475,0.7445502645502645,0.0260215205007384,0.8976486860304288,,,0.042626728110599,,,,,,0.042626728110599,,0.0178008412878426,,0.4579364860233345,0.6861593642309586,,,german_credit,German Credit,FairCFS-style,8.0,1.0,0.0|0.5|1.0|2.0,10.572568655014038,8.0,0.27777777777777707,0.15159743193517072,0.26279863481228627,0.7154340836012861,0.7500000000000002,0.8285714285714285,0.2146876048564739,0.2702882062950317,0.4966059306895316,False
FairLasso_k8_lambda1.0,gradient_boosting,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,,,0.0944700460829492,,,,,,0.0944700460829492,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,1.0,0.0|0.5|1.0|2.0,0.2789533138275146,8.0,0.722222222222223,0.0,0.5230375426621159,0.9662379421221858,0.36206896551724166,0.40000000000000024,0.3611111111111115,0.6226298824421694,0.8442300821722044,False
BasicFACMIM_k8_lambda1.0,gradient_boosting,8,,,checking_status|duration|property_magnitude|other_payment_plans|purpose|savings_status|credit_history|credit_amount,,0.7533333333333333,0.6587301587301587,0.5066666666666667,0.7716402116402116,0.0042197060271468,0.9792531120331948,,,0.0850603712380609,,,,,,0.042626728110599,,0.0139562361304513,,0.4911255929135176,0.6266615092481891,,,german_credit,German Credit,BasicFA-CMIM,8.0,1.0,0.0|0.5|1.0|2.0,5.000693082809448,8.0,0.833333333333333,0.018527565494335207,0.7440273037542653,0.9646302250803848,0.7500000000000002,0.4777866453844102,0.4259304494138341,0.7886803185437992,0.8989817792068588,False
SubsetFACMIM_k8_lambda1.0,gradient_boosting,8,,,checking_status|property_magnitude|foreign_worker|other_payment_plans|num_dependents|other_parties|housing|credit_history,,0.7233333333333334,0.6404761904761904,0.484472049689441,0.7456613756613756,0.0640692031788452,0.7776421772028314,,,0.1105990783410137,,,,,,0.1105990783410137,,0.0192785136015847,,0.2886813306987041,0.7082776566565863,,,german_credit,German Credit,SubsetFA-CMIM,8.0,1.0,0.0|0.5|1.0|2.0,7.650632381439209,8.0,0.3333333333333339,0.8302165037889343,0.08390216154721242,0.28054662379421225,0.24137931034482796,0.26666666666666705,0.5817749185611341,0.20861774744027317,0.3069399785637731,False
ProxyRank_k8_lambda2.0,gradient_boosting,8,,,checking_status|duration|savings_status|other_payment_plans|property_magnitude|foreign_worker|other_parties|installment_commitment,,0.7033333333333334,0.6293650793650793,0.4733727810650887,0.7320634920634922,0.0097756522962233,0.9639522821576764,,,0.0664984681924671,,,,,,0.0230414746543778,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,ProxyRank,8.0,2.0,0.0|0.5|1.0|2.0,0.206944465637207,8.0,0.0,0.28490659623362136,1.0,0.9011254019292604,0.8965517241379313,0.631231710561319,0.14245329811681068,0.5,0.4505627009646302,False
FairmRMR_k8_lambda2.0,gradient_boosting,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7033333333333334,0.6293650793650793,0.4733727810650887,0.7347089947089946,0.0097756522962233,0.9639522821576764,,,0.0664984681924671,,,,,,0.0230414746543778,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,fair-mRMR,8.0,2.0,0.0|0.5|1.0|2.0,2.025012969970703,8.0,0.0,0.28490659623362136,1.0,0.9011254019292604,0.8965517241379313,0.631231710561319,0.14245329811681068,0.5,0.4505627009646302,False
FairCFS_k8_lambda2.0,gradient_boosting,8,,,checking_status|duration|savings_status|other_payment_plans|property_magnitude|credit_history|foreign_worker|installment_commitment,,0.7333333333333333,0.653968253968254,0.5061728395061729,0.7386507936507938,0.0244742949574512,0.9000287273771905,,,0.1428571428571428,,,,,,0.1428571428571428,,0.0136744144804426,,0.4414274599177576,0.6162880652647866,,,german_credit,German Credit,FairCFS-style,8.0,2.0,0.0|0.5|1.0|2.0,11.701202392578123,8.0,0.49999999999999906,0.2177894480748752,0.8279294653014777,0.7331189710610938,0.0,0.0,0.35889472403743716,0.6639647326507384,0.6165594855305464,True
FairLasso_k8_lambda2.0,gradient_boosting,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.7466666666666667,0.653968253968254,0.5,0.7725661375661377,0.0040790491595752,0.9803389830508474,,,0.0944700460829492,,,,,,0.0944700460829492,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,2.0,0.0|0.5|1.0|2.0,0.2991712093353271,8.0,0.722222222222223,0.0,0.5230375426621159,0.9662379421221858,0.36206896551724166,0.40000000000000024,0.3611111111111115,0.6226298824421694,0.8442300821722044,False
BasicFACMIM_k8_lambda2.0,gradient_boosting,8,,,checking_status|duration|other_payment_plans|property_magnitude|savings_status|purpose|credit_amount|foreign_worker,,0.72,0.6222222222222222,0.4473684210526316,0.7490740740740741,0.0592165412476264,0.7670816044260028,,,0.0218894009216589,,,,,,0.0218894009216589,,0.0118286355033899,,0.4865046117097847,0.6176594697236093,,,german_credit,German Credit,BasicFA-CMIM,8.0,2.0,0.0|0.5|1.0|2.0,6.413734674453735,8.0,0.27777777777777707,0.03705513098867008,0.8168373151308295,0.33601286173633427,0.9051724137931036,1.0,0.15741645438322358,0.5473075464543032,0.30689531975705564,False
SubsetFACMIM_k8_lambda2.0,gradient_boosting,8,,,checking_status|other_payment_plans|foreign_worker|num_dependents|other_parties|own_telephone|job|savings_status,,0.7133333333333334,0.6111111111111112,0.4266666666666667,0.7293386243386244,0.0886138265700823,0.6732365145228215,,,0.1084880158587132,,,,,,0.0495391705069124,,0.0159292072997795,,0.2463354356087482,0.6903087418243196,,,german_credit,German Credit,SubsetFA-CMIM,8.0,2.0,0.0|0.5|1.0|2.0,5.782323122024536,8.0,0.16666666666666696,1.0,0.2292377701934013,0.0,0.6982758620689653,0.28411811652035124,0.5833333333333335,0.19795221843003413,0.08333333333333348,True
CMIM_k8,logistic_regression,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,CMIM,8.0,,0.0|0.5|1.0|2.0,11.692721843719482,8.0,0.6315789473684208,0.03705513098867008,0.43629124004550635,0.7462456680785529,0.5519125683060104,0.7318840579710139,0.33431703917854544,0.5339350937069636,0.6889123077234869,False
mRMR_k8,logistic_regression,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.1187847246641817,0.7739258466068799,,,0.091007388718688,,,,,,0.0472350230414746,,0.0216041468941198,,0.4458177028913508,0.7186511006399887,,,german_credit,German Credit,mRMR,8.0,,0.0|0.5|1.0|2.0,3.107067346572876,8.0,0.4210526315789472,0.20018701459958144,0.0,0.3958413554100887,0.8142076502732241,0.8043883086389764,0.3106198230892643,0.2105263157894736,0.40844699349451796,False
ProxyRank_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|purpose|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,ProxyRank,8.0,0.0,0.0|0.5|1.0|2.0,0.3264925479888916,8.0,0.6315789473684208,0.03705513098867008,0.43629124004550635,0.7462456680785529,0.5519125683060104,0.7318840579710139,0.33431703917854544,0.5339350937069636,0.6889123077234869,False
FairmRMR_k8_lambda0.0,logistic_regression,8,,,checking_status|duration|other_payment_plans|employment|savings_status|foreign_worker|credit_history|housing,,0.6966666666666667,0.7007936507936507,0.5844748858447488,0.7632275132275131,0.1187847246641817,0.7739258466068799,,,0.091007388718688,,,,,,0.0472350230414746,,0.0216041468941198,,0.4458177028913508,0.7186511006399887,,,german_credit,German Credit,fair-mRMR,8.0,0.0,0.0|0.5|1.0|2.0,4.842973470687866,8.0,0.4210526315789472,0.20018701459958144,0.0,0.3958413554100887,0.8142076502732241,0.8043883086389764,0.3106198230892643,0.2105263157894736,0.40844699349451796,False
FairCFS_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|savings_status|duration|employment|property_magnitude|other_payment_plans|purpose,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,FairCFS-style,8.0,0.0,0.0|0.5|1.0|2.0,10.431975603103638,8.0,0.6315789473684208,0.03705513098867008,0.43629124004550635,0.7462456680785529,0.5519125683060104,0.7318840579710139,0.33431703917854544,0.5339350937069636,0.6889123077234869,False
FairLasso_k8_lambda0.0,logistic_regression,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,,,0.1186635944700461,,,,,,0.1186635944700461,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,0.0,0.0|0.5|1.0|2.0,0.2910387516021728,8.0,0.9473684210526321,0.0,0.5230375426621159,0.6553715825953028,0.4754098360655734,0.6304347826086951,0.47368421052631604,0.735202981857374,0.8013700018239674,False
BasicFACMIM_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,BasicFA-CMIM,8.0,0.0,0.0|0.5|1.0|2.0,5.412459373474121,8.0,0.6315789473684208,0.03705513098867008,0.43629124004550635,0.7462456680785529,0.5519125683060104,0.7318840579710139,0.33431703917854544,0.5339350937069636,0.6889123077234869,False
SubsetFACMIM_k8_lambda0.0,logistic_regression,8,,,checking_status|credit_history|purpose|duration|property_magnitude|employment|savings_status|other_payment_plans,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,SubsetFA-CMIM,8.0,0.0,0.0|0.5|1.0|2.0,8.561937808990479,8.0,0.6315789473684208,0.03705513098867008,0.43629124004550635,0.7462456680785529,0.5519125683060104,0.7318840579710139,0.33431703917854544,0.5339350937069636,0.6889123077234869,False
ProxyRank_k8_lambda0.5,logistic_regression,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|purpose|foreign_worker,,0.72,0.7142857142857142,0.6,0.7867989417989418,0.0295379421900274,0.9302904564315352,,,0.1866359447004608,,,,,,0.1866359447004608,,0.0143158964898477,,0.4662765264156376,0.6647091919262957,,,german_credit,German Credit,ProxyRank,8.0,0.5,0.0|0.5|1.0|2.0,0.1911449432373047,8.0,0.7894736842105264,0.11815850678460527,0.43629124004550635,0.8844820947246826,0.15300546448087415,0.20289855072463747,0.45381609549756585,0.6128824621280164,0.8369778894676045,True
FairmRMR_k8_lambda0.5,logistic_regression,8,,,checking_status|duration|other_payment_plans|savings_status|foreign_worker|installment_commitment|property_magnitude|credit_history,,0.7133333333333334,0.7126984126984127,0.5981308411214953,0.7724338624338624,0.0551374920880511,0.8795143691409252,,,0.0990783410138248,,,,,,0.0990783410138248,,0.0136744144804426,,0.4414274599177576,0.6162880652647866,,,german_credit,German Credit,fair-mRMR,8.0,0.5,0.0|0.5|1.0|2.0,1.906379461288452,8.0,0.6842105263157905,0.2177894480748752,0.8279294653014777,0.7443203696572975,0.5683060109289618,0.7536231884057971,0.45099998719533285,0.7560699958086341,0.714265447986544,True
FairCFS_k8_lambda0.5,logistic_regression,8,,,checking_status|savings_status|credit_history|duration|property_magnitude|other_payment_plans|employment|foreign_worker,,0.6966666666666667,0.6912698412698413,0.5727699530516432,0.76484126984127,0.0381883395456782,0.9133418448771148,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0178008412878426,,0.4579364860233345,0.6861593642309586,,,german_credit,German Credit,FairCFS-style,8.0,0.5,0.0|0.5|1.0|2.0,10.853280305862429,8.0,0.4210526315789472,0.15159743193517072,0.26279863481228627,0.8371197535618029,0.5519125683060104,0.7318840579710139,0.2863250317570589,0.34192563319561675,0.629086192570375,False
FairLasso_k8_lambda0.5,logistic_regression,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,,,0.1186635944700461,,,,,,0.1186635944700461,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,0.5,0.0|0.5|1.0|2.0,0.2739632129669189,8.0,0.9473684210526321,0.0,0.5230375426621159,0.6553715825953028,0.4754098360655734,0.6304347826086951,0.47368421052631604,0.735202981857374,0.8013700018239674,False
BasicFACMIM_k8_lambda0.5,logistic_regression,8,,,checking_status|duration|purpose|property_magnitude|credit_history|other_payment_plans|savings_status|employment,,0.71,0.7007936507936507,0.583732057416268,0.7801587301587303,0.0547858499191222,0.8756782636450687,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0199695156551045,,0.4865046117097847,0.6647091919262957,,,german_credit,German Credit,BasicFA-CMIM,8.0,0.5,0.0|0.5|1.0|2.0,6.416927576065064,8.0,0.6315789473684208,0.03705513098867008,0.43629124004550635,0.7462456680785529,0.5519125683060104,0.7318840579710139,0.33431703917854544,0.5339350937069636,0.6889123077234869,False
SubsetFACMIM_k8_lambda0.5,logistic_regression,8,,,checking_status|duration|other_payment_plans|credit_history|foreign_worker|num_dependents|other_parties|existing_credits,,0.7033333333333334,0.7150793650793651,0.600896860986547,0.781058201058201,0.0810886841550038,0.8405255878284924,,,0.0956221198156681,,,,,,0.0956221198156681,,0.0154513419099128,,0.2681276745417302,0.6699134960264435,,,german_credit,German Credit,SubsetFA-CMIM,8.0,0.5,0.0|0.5|1.0|2.0,6.022196292877197,8.0,0.5263157894736848,0.9126252377367697,0.3941979522184299,0.6022333461686566,0.5846994535519128,0.7753623188405799,0.7194705136052273,0.4602568708460574,0.5642745678211707,True
ProxyRank_k8_lambda1.0,logistic_regression,8,,,checking_status|savings_status|duration|other_payment_plans|property_magnitude|credit_history|foreign_worker|credit_amount,,0.71,0.7071428571428571,0.5915492957746479,0.7704232804232805,0.0803853998171461,0.8306164789567279,,,0.1347926267281106,,,,,,0.1347926267281106,,0.0117875617631894,,0.4489252618460084,0.5993389127224137,,,german_credit,German Credit,ProxyRank,8.0,1.0,0.0|0.5|1.0|2.0,0.2964558601379394,8.0,0.6315789473684208,0.18772743090479926,0.9650170648464156,0.6060839430111666,0.3989071038251363,0.5289855072463763,0.40965318913661003,0.7982980061074182,0.6188314451897937,False
FairmRMR_k8_lambda1.0,logistic_regression,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|installment_commitment|other_parties|property_magnitude,,0.7033333333333334,0.7182539682539683,0.6044444444444445,0.765,0.0727899289682818,0.8568464730290457,,,0.0599078341013824,,,,,,0.0599078341013824,,0.0108119316380292,,0.4246876955820409,0.5950137140445881,,,german_credit,German Credit,fair-mRMR,8.0,1.0,0.0|0.5|1.0|2.0,1.862483024597168,8.0,0.5263157894736848,0.28490659623362136,1.0,0.6476703889102815,0.7540983606557379,1.0,0.4056111928536531,0.7631578947368425,0.5869930891919832,False
FairCFS_k8_lambda1.0,logistic_regression,8,,,checking_status|savings_status|duration|credit_history|property_magnitude|other_payment_plans|foreign_worker|employment,,0.6966666666666667,0.6912698412698413,0.5727699530516432,0.76484126984127,0.0381883395456782,0.9133418448771148,,,0.1025345622119816,,,,,,0.1025345622119816,,0.0178008412878426,,0.4579364860233345,0.6861593642309586,,,german_credit,German Credit,FairCFS-style,8.0,1.0,0.0|0.5|1.0|2.0,10.572568655014038,8.0,0.4210526315789472,0.15159743193517072,0.26279863481228627,0.8371197535618029,0.5519125683060104,0.7318840579710139,0.2863250317570589,0.34192563319561675,0.629086192570375,False
FairLasso_k8_lambda1.0,logistic_regression,8,,,purpose|checking_status|duration|credit_history|savings_status|employment|property_magnitude|installment_commitment,,0.73,0.7182539682539683,0.6048780487804878,0.7946031746031746,0.0713833602925662,0.8380146824130227,,,0.1186635944700461,,,,,,0.1186635944700461,,0.0215450126440387,,0.4957465741172506,0.6539841057739644,,,german_credit,German Credit,FairLasso-style,8.0,1.0,0.0|0.5|1.0|2.0,0.2789533138275146,8.0,0.9473684210526321,0.0,0.5230375426621159,0.6553715825953028,0.4754098360655734,0.6304347826086951,0.47368421052631604,0.735202981857374,0.8013700018239674,False
BasicFACMIM_k8_lambda1.0,logistic_regression,8,,,checking_status|duration|property_magnitude|other_payment_plans|purpose|savings_status|credit_history|credit_amount,,0.7333333333333333,0.7301587301587302,0.6190476190476191,0.7903174603174604,0.0084394120542936,0.9792531120331948,,,0.2188940092165898,,,,,,0.2188940092165898,,0.0139562361304513,,0.4911255929135176,0.6266615092481891,,,german_credit,German Credit,BasicFA-CMIM,8.0,1.0,0.0|0.5|1.0|2.0,5.000693082809448,8.0,1.0,0.018527565494335207,0.7440273037542653,1.0,0.0,0.0,0.5092637827471675,0.8720136518771326,1.0,True
